Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
19.905	ENB PHY Txed	1990	5	0	2	0	0	SIB1
19.91	ENB PHY Txed	1991	0	0	2	0	0	MIB
19.915	ENB PHY Txed	1991	5	0	2	0	0	SIB1
19.92	ENB PHY Txed	1992	0	0	2	0	0	MIB
19.925	ENB PHY Txed	1992	5	0	2	0	0	SIB1
19.925	ENB PHY Txed	1992	5	0	2	0	0	UL_UCI
19.93	ENB PHY Txed	1993	0	0	2	0	0	MIB
19.935	ENB PHY Txed	1993	5	0	2	0	0	SIB1
19.94	ENB PHY Txed	1994	0	0	2	0	0	MIB
19.945	ENB PHY Txed	1994	5	0	2	0	0	SIB1
19.95	ENB PHY Txed	1995	0	0	2	0	0	MIB
19.955	ENB PHY Txed	1995	5	0	2	0	0	SIB1
19.96	ENB PHY Txed	1996	0	0	2	0	0	MIB
19.965	ENB PHY Txed	1996	5	0	2	0	0	SIB1
19.97	ENB PHY Txed	1997	0	0	2	0	0	MIB
19.975	ENB PHY Txed	1997	5	0	2	0	0	SIB1
19.98	ENB PHY Txed	1998	0	0	2	0	0	MIB
19.985	ENB PHY Txed	1998	5	0	2	0	0	SIB1
19.99	ENB PHY Txed	1999	0	0	2	0	0	MIB
19.995	ENB PHY Txed	1999	5	0	2	0	0	SIB1
